id,is_summer_release,is_holiday_release,is_spring_release,is_action,is_adventure,is_animation,is_comedy,is_crime,is_documentary,is_drama,is_family,is_fantasy,is_history,is_horror,is_music,is_mystery,is_romance,is_science_fiction,is_thriller,is_war,is_western,is_english,is_korean,is_non_english,is_adult,has_overview,has_poster,has_backdrop,popularity_scaled,vote_count_scaled,release_year_scaled,release_month_scaled,release_quarter_scaled,movie_age_scaled,primary_genre_scaled,genre_count_scaled,log_popularity_scaled,log_vote_count_scaled,vote_efficiency_scaled,title_length_scaled,title_word_count_scaled,overview_length_scaled,backdrop_path_encoded,genre_ids_encoded,original_language_encoded,original_title_encoded,overview_encoded,poster_path_encoded,title_encoded,rating_tier_encoded,popularity_tier_encoded,vote_average
1196470,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,-0.2593298365377803,-0.9070044664542891,0.874864322639433,-1.6857289874981707,-1.4167918716991985,-0.8748643226394278,-0.11841858103838591,1.2407750672034532,-0.47512209767834235,-0.89956575763894,-0.925333552425742,-0.8419492268751031,-1.0807751802776335,-0.8568400149339255,47,399,5,581,692,49,438,3,1,5.887
980477,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.1601268091620614,-0.9211002698674099,0.874864322639433,-1.6857289874981707,-1.4167918716991985,-0.8748643226394278,-0.37559785201603296,1.2407750672034532,1.021061073069342,-1.1000306469055792,-0.9617420044025671,-0.2667498061148847,-1.0807751802776335,-0.0672394044929628,219,130,25,834,3,274,156,0,3,8.1
464052,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.06260297250813368,0.25479376191930797,0.4664172506231191,1.6470078300178583,1.3485874489915786,-0.4664172506231138,-0.37201763014627454,0.21503701350050586,0.4090329994192431,0.6680717134352684,-0.17397256365060687,0.3084496146453337,0.4703937027596137,0.2087998333034713,281,231,3,793,354,73,610,3,0,6.405
311324,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.2709649743862233,-0.21396079864251444,0.22134900741333072,-1.3827529131785317,-1.4167918716991985,-0.2213490074133254,-0.37201763014627454,0.21503701350050586,-0.548147006402541,0.4403985979223213,-0.049581585891532665,-0.45848294636829084,-0.3051907387590099,0.03547287003594291,724,231,3,653,393,8,123,3,1,6.03
1924,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,-0.18511252699665792,-0.3908493120620701,-2.8828487399106555,-1.0797768388588926,-1.4167918716991985,2.8828487399106613,-0.11841858103838591,0.21503701350050586,-0.0780948791265963,0.3132149062007391,-0.46122902026637214,-1.0336823671285091,-1.0807751802776335,1.704547331130661,119,391,3,579,706,664,464,1,0,7.1
381288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,-0.30255968711519216,1.5072473534204274,0.22134900741333072,-1.3827529131785317,-1.4167918716991985,-0.2213490074133254,-0.3723159819687544,-0.8107010402024414,-0.7665336783767324,0.996883701656629,2.604976991104513,-0.07501666586147855,-0.3051907387590099,0.5169366568901884,253,218,3,571,77,627,15,1,4,7.341
106646,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.11707091039516583,2.4820688953435095,-0.023719235796457662,-1.6857289874981707,-1.4167918716991985,0.023719235796463036,-0.3565033353773213,0.21503701350050586,0.21170317351236184,1.150910272882661,1.628458523581605,1.0753821756589583,2.021562585796861,0.5682927941546413,182,359,3,739,339,399,205,0,0,8.028
383498,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.2741491640014881,1.6107547726010891,0.3030384218165935,-0.47382469021961465,-0.4949987648022728,-0.3030384218165882,-0.37201763014627454,0.21503701350050586,-0.56876832682055,1.0159073390726043,2.294588770937378,-0.6502160866216969,-0.3051907387590099,0.2087998333034713,698,269,3,145,462,733,217,1,1,7.49
1214469,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-0.2031277220326547,-0.9383745387560384,0.7931749082361703,1.0410556813785803,1.3485874489915786,-0.793174908236165,-0.36992916738891546,-0.8107010402024414,-0.1652376558940501,-1.6084131073291656,-0.9648754697191642,-0.45848294636829084,-1.0807751802776335,1.1653078898539058,69,325,3,236,9,251,106,1,2,7.18
429617,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,-0.13620135032697356,1.292493642596998,0.3847278362198563,0.13212745841966334,0.42679434209465283,-0.384727836219851,-0.37201763014627454,0.21503701350050586,0.1357277947633027,0.9547143295504172,0.8143190780525035,0.8836490354055522,1.2459781442782372,0.07398997298428256,52,244,3,566,489,58,490,1,0,7.406
